brand,actualshipdate,total cbm,is_holiday,holiday_distance,days_since_last_holiday,days_to_next_holiday,month_sin,month_cos,dayofmonth_sin,dayofmonth_cos,dow_sin,dow_cos,is_monday,is_sunday
COSY,2023-01-02,1.0119235959580162,0,-1,1,17,0.0,1.0,0.20129852008866006,0.9795299412524945,0.0,1.0,1,0
COSY,2023-01-03,0.9358254120665491,0,-2,2,16,0.0,1.0,0.39435585511331855,0.9189578116202306,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-01-04,0.7418145982977448,0,-3,3,15,0.0,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-01-05,0.4309130176700288,0,-4,4,14,0.0,1.0,0.72479278722912,0.6889669190756866,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-01-06,0.46738944142978955,0,-5,5,13,0.0,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-01-07,0.8496084388703008,0,-6,6,12,0.0,1.0,0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-01-08,-3.0087139673373446,0,-7,7,11,0.0,1.0,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-01-09,0.5898727859967609,0,-8,8,10,0.0,1.0,0.9987165071710528,-0.05064916883871264,0.0,1.0,1,0
COSY,2023-01-10,1.2830855160781822,0,-9,9,9,0.0,1.0,0.9680771188662043,-0.2506525322587204,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-01-11,1.1779721586497245,0,8,10,8,0.0,1.0,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-01-12,1.1354509808668491,0,7,11,7,0.0,1.0,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-01-13,1.1475337594035828,0,6,12,6,0.0,1.0,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-01-14,0.9368493695159231,0,5,13,5,0.0,1.0,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-01-15,-3.202488941826372,0,4,14,4,0.0,1.0,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-01-16,0.7329040155528258,0,3,15,3,0.0,1.0,0.10116832198743272,-0.994869323391895,0.0,1.0,1,0
COSY,2023-01-17,0.40057623562502803,0,2,16,2,0.0,1.0,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-01-18,0.5918055520001804,0,1,17,1,0.0,1.0,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-01-19,-3.202488941826372,1,0,18,0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-01-20,-3.202488941826372,1,0,1,0,0.0,1.0,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-01-21,-3.202488941826372,1,0,1,0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-01-22,-3.202488941826372,1,0,1,0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-01-23,-3.202488941826372,1,0,1,0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.0,1.0,1,0
COSY,2023-01-24,-3.202488941826372,1,0,1,0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-01-25,-3.202488941826372,0,-1,1,28,0.0,1.0,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-01-26,-3.202488941826372,0,-2,2,28,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-01-27,0.24697431333920966,0,-3,3,28,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-01-28,-0.14581467999065748,0,-4,4,28,0.0,1.0,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-01-29,-2.8525827675712563,0,-5,5,28,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-01-30,0.3574985169049217,0,-6,6,28,0.0,1.0,-0.3943558551133187,0.9189578116202306,0.0,1.0,1,0
COSY,2023-01-31,0.0733342403977711,0,-7,7,28,0.0,1.0,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-02-01,1.2039538150973301,0,-8,8,28,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-02-02,0.6264714522667789,0,-9,9,28,0.49999999999999994,0.8660254037844387,0.2225209339563144,0.9749279121818236,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-02-03,0.4542715900500878,0,-10,10,28,0.49999999999999994,0.8660254037844387,0.4338837391175581,0.9009688679024191,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-02-04,0.6829862308259553,0,-11,11,28,0.49999999999999994,0.8660254037844387,0.6234898018587335,0.7818314824680298,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-02-05,-3.202488941826372,0,-12,12,28,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-02-06,0.4865613725730659,0,-13,13,28,0.49999999999999994,0.8660254037844387,0.9009688679024191,0.4338837391175582,0.0,1.0,1,0
COSY,2023-02-07,-0.15818722907470947,0,-14,14,28,0.49999999999999994,0.8660254037844387,0.9749279121818236,0.22252093395631445,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-02-08,-0.23625172098010097,0,-15,15,28,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-02-09,0.5161349436721703,0,-16,16,27,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-02-10,0.4170636330170852,0,-17,17,26,0.49999999999999994,0.8660254037844387,0.9009688679024191,-0.43388373911755806,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-02-11,0.09836756256812394,0,-18,18,25,0.49999999999999994,0.8660254037844387,0.7818314824680299,-0.6234898018587335,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-02-12,-3.202488941826372,0,-19,19,24,0.49999999999999994,0.8660254037844387,0.6234898018587339,-0.7818314824680295,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-02-13,-0.15007837242325528,0,-20,20,23,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,1,0
COSY,2023-02-14,0.25643632442823916,0,-21,21,22,0.49999999999999994,0.8660254037844387,0.2225209339563141,-0.9749279121818237,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-02-15,-0.007268091419734923,0,21,22,21,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-02-16,-0.23667500599789557,0,20,23,20,0.49999999999999994,0.8660254037844387,-0.22252093395631384,-0.9749279121818237,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-02-17,-0.1754081798388414,0,19,24,19,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-02-18,-0.025639075242928203,0,18,25,18,0.49999999999999994,0.8660254037844387,-0.6234898018587338,-0.7818314824680296,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-02-19,-3.202488941826372,0,17,26,17,0.49999999999999994,0.8660254037844387,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-02-20,-0.18505121769074517,0,16,27,16,0.49999999999999994,0.8660254037844387,-0.900968867902419,-0.4338837391175583,0.0,1.0,1,0
COSY,2023-02-21,-0.2888198454859555,0,15,28,15,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-02-22,0.013372375438282014,0,14,28,14,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-02-23,0.07308601056808783,0,13,28,13,0.49999999999999994,0.8660254037844387,-0.9749279121818238,0.22252093395631334,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-02-24,0.28251298504519246,0,12,28,12,0.49999999999999994,0.8660254037844387,-0.9009688679024193,0.43388373911755795,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-02-25,0.25297674786869506,0,11,28,11,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-02-26,-3.202488941826372,0,10,28,10,0.49999999999999994,0.8660254037844387,-0.6234898018587337,0.7818314824680297,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-02-27,0.30559460631062274,0,9,28,9,0.49999999999999994,0.8660254037844387,-0.4338837391175575,0.9009688679024194,0.0,1.0,1,0
COSY,2023-02-28,0.3979521714031234,0,8,28,8,0.49999999999999994,0.8660254037844387,-0.22252093395631464,0.9749279121818235,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-03-01,0.3165939007442612,0,7,28,7,0.8660254037844386,0.5000000000000001,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-03-02,0.5367009571061558,0,6,28,6,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-03-03,-0.2371918463491522,0,5,28,5,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-03-04,-0.0001754071895699876,0,4,28,4,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-03-05,-3.202488941826372,0,3,28,3,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-03-06,-0.0041467206613690554,0,2,28,2,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.0,1.0,1,0
COSY,2023-03-07,0.2634620310761703,0,1,28,1,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-03-08,0.3232775503512022,1,0,28,0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-03-09,0.6349992322067178,0,-1,1,28,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-03-10,0.3514562810163687,0,-2,2,28,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-03-11,-0.12657373942461955,0,-3,3,28,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-03-12,-3.202488941826372,0,-4,4,28,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-03-13,0.2736092958506924,0,-5,5,28,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.0,1.0,1,0
COSY,2023-03-14,0.056154741567673944,0,-6,6,28,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-03-15,0.35407300578455214,0,-7,7,28,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-03-16,0.6561930694779793,0,-8,8,28,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-03-17,0.5106790494157718,0,-9,9,28,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-03-18,-0.3388468019317964,0,-10,10,28,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-03-19,-3.202488941826372,0,-11,11,28,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-03-20,-0.2766076230924281,0,-12,12,28,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.0,1.0,1,0
COSY,2023-03-21,-0.021495249843288287,0,-13,13,28,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-03-22,0.4095801529732514,0,-14,14,28,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-03-23,0.2768966577788706,0,-15,15,28,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-03-24,0.3643892334803926,0,-16,16,28,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-03-25,0.37950870307481216,0,-17,17,28,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-03-26,-3.202488941826372,0,-18,18,28,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-03-27,0.7051389222957196,0,-19,19,28,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.0,1.0,1,0
COSY,2023-03-28,0.3252040349441419,0,-20,20,28,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-03-29,0.6348917825183396,0,-21,21,28,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-03-30,0.8734785431831029,0,-22,22,28,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-03-31,0.8652160060152858,0,-23,23,28,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-04-01,0.48558780550105585,0,-24,24,28,1.0,6.123233995736766e-17,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-04-02,-3.202488941826372,0,-25,25,28,1.0,6.123233995736766e-17,0.20791169081775931,0.9781476007338057,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-04-03,0.11570027304997689,0,-26,26,27,1.0,6.123233995736766e-17,0.40673664307580015,0.9135454576426009,0.0,1.0,1,0
COSY,2023-04-04,-0.19547365260120825,0,26,27,26,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-04-05,0.32507894971266216,0,25,28,25,1.0,6.123233995736766e-17,0.7431448254773941,0.6691306063588582,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-04-06,0.563893317194308,0,24,28,24,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-04-07,0.6002266928740321,0,23,28,23,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-04-08,0.2928239680266345,0,22,28,22,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-04-09,-3.202488941826372,0,21,28,21,1.0,6.123233995736766e-17,0.9945218953682734,-0.10452846326765333,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-04-10,0.4745751268397798,0,20,28,20,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,0.0,1.0,1,0
COSY,2023-04-11,0.38706762915388393,0,19,28,19,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-04-12,0.7243003724077258,0,18,28,18,1.0,6.123233995736766e-17,0.7431448254773945,-0.6691306063588579,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-04-13,0.7364396154526301,0,17,28,17,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-04-14,0.5446268251518155,0,16,28,16,1.0,6.123233995736766e-17,0.40673664307580004,-0.913545457642601,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-04-15,0.18336126491076274,0,15,28,15,1.0,6.123233995736766e-17,0.20791169081775931,-0.9781476007338057,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-04-16,-3.202488941826372,0,14,28,14,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-04-17,0.3442502311568886,0,13,28,13,1.0,6.123233995736766e-17,-0.20791169081775907,-0.9781476007338057,0.0,1.0,1,0
COSY,2023-04-18,0.08357124252305793,0,12,28,12,1.0,6.123233995736766e-17,-0.4067366430758002,-0.9135454576426009,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-04-19,0.673839908016154,0,11,28,11,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-04-20,0.31546917871720537,0,10,28,10,1.0,6.123233995736766e-17,-0.743144825477394,-0.6691306063588585,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-04-21,0.5345389642168961,0,9,28,9,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-04-22,0.6026302619300742,0,8,28,8,1.0,6.123233995736766e-17,-0.9510565162951535,-0.30901699437494756,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-04-23,-1.801034044885777,0,7,28,7,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-04-24,0.7188395227833189,0,6,28,6,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,0.0,1.0,1,0
COSY,2023-04-25,0.17347723325071435,0,5,28,5,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-04-26,0.4287517627492268,0,4,28,4,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-04-27,0.9038900982299272,0,3,28,3,1.0,6.123233995736766e-17,-0.743144825477394,0.6691306063588585,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-04-28,0.9786491820961042,0,2,28,2,1.0,6.123233995736766e-17,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-04-29,-0.5382441369699628,0,1,28,1,1.0,6.123233995736766e-17,-0.40673664307580015,0.913545457642601,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-04-30,-3.202488941826372,1,0,28,0,1.0,6.123233995736766e-17,-0.20791169081775898,0.9781476007338057,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-05-01,-3.202488941826372,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,1,0
COSY,2023-05-02,-3.202488941826372,0,-1,1,28,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-05-03,0.015411318391930641,0,-2,2,28,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-05-04,-0.23844062986949557,0,-3,3,28,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-05-05,0.455405010266373,0,-4,4,28,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-05-06,-0.3064071391976657,0,-5,5,28,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-05-07,-3.202488941826372,0,-6,6,28,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-05-08,0.3880549462363876,0,-7,7,28,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.0,1.0,1,0
COSY,2023-05-09,0.01778077218640686,0,-8,8,28,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-05-10,0.02083663459241464,0,-9,9,28,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-05-11,0.42379881921812534,0,-10,10,28,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-05-12,0.41825899124124283,0,-11,11,28,0.8660254037844387,-0.4999999999999998,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-05-13,0.02198640994615462,0,-12,12,28,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-05-14,-3.202488941826372,0,-13,13,28,0.8660254037844387,-0.4999999999999998,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-05-15,0.16814359561343556,0,-14,14,28,0.8660254037844387,-0.4999999999999998,0.29936312297335804,-0.9541392564000488,0.0,1.0,1,0
COSY,2023-05-16,0.5131690137970707,0,-15,15,28,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-05-17,0.7506423298891381,0,-16,16,28,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-05-18,0.6288278242809311,0,-17,17,28,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-05-19,0.598131012559688,0,-18,18,28,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-05-20,-0.1377422791247334,0,-19,19,28,0.8660254037844387,-0.4999999999999998,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-05-21,-3.202488941826372,0,-20,20,28,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-05-22,0.1601229482388153,0,-21,21,28,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,0.0,1.0,1,0
COSY,2023-05-23,0.710974174016563,0,-22,22,28,0.8660254037844387,-0.4999999999999998,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-05-24,0.6532152811309595,0,-23,23,28,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-05-25,0.7878708277743343,0,-24,24,28,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-05-26,0.8845069931950594,0,-25,25,28,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-05-27,0.36966477161940564,0,-26,26,28,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-05-28,-1.8230268154046714,0,-27,27,28,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-05-29,0.7043861749488455,0,-28,28,28,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,0.0,1.0,1,0
COSY,2023-05-30,0.3185605085096472,0,-28,28,28,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-05-31,1.1879671053269885,0,-28,28,28,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-06-01,0.9517181688850361,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-06-02,-0.028047197081506492,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-06-03,-1.0968483969545115,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-06-04,-3.202488941826372,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-06-05,-0.5731606663721824,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,0.0,1.0,1,0
COSY,2023-06-06,-0.02279587202194784,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-06-07,0.5315682737467516,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,0.9749279121818236,-0.22252093395631434,0,0
COSY,2023-06-08,0.6451344140235591,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,0.43388373911755823,-0.900968867902419,0,0
COSY,2023-06-09,0.7885638956813333,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,0,0
COSY,2023-06-10,0.18839586630516458,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,-0.9749279121818236,-0.2225209339563146,0,0
COSY,2023-06-11,-3.202488941826372,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1
COSY,2023-06-12,0.3598422628584566,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.0,1.0,1,0
COSY,2023-06-13,0.5045657422884456,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,0,0
COSY,2023-06-14,0.8287061486437945,0,-28,28,28,0.49999999999999994,-0.8660254037844387,0.40673664307580004,-0.913545457642601,0.9749279121818236,-0.22252093395631434,0,0
